huc12_id,ifi_measure_Flood,ifi_fp_AreaKM2,konrad_fp_area,k_totalCells,k_sum,k_percentArea,floodPlainAreaRatio,cell_In_IFI_FP
171100050904,0.9664101,1.448754,1.9087,19087,12079,0.6328391051501021,0.7590265625818621,TRUE
171100050905,0.7472838,3.882874,9.2987,92987,31615,0.33999376256896124,0.417571703571467,TRUE
171100051002,0.7727328,2.718106,4.9657,49657,35045,0.7057413859073243,0.5473762007370563,TRUE
171100060104,0.7486178,0.6885584,0.7089000000000001,7089,2696,0.3803075186909296,0.9713054027366341,TRUE
171100051003,0.9549128,0.6038198,1.1701000000000001,11701,5306,0.4534655157678831,0.5160411930604222,TRUE
171100051004,0.9028206,0.5248969,0.5668000000000001,5668,1747,0.3082215949188426,0.92607074805928,TRUE
171100051101,0.8519372,4.763382,10.937000000000001,109370,34857,0.3187071408978696,0.4355291213312608,TRUE
171100051102,0.8229977,1.760364,2.0291,20291,13100,0.645606426494505,0.8675590163126509,TRUE
171100051103,0.7197649,1.083007,1.0085,10085,5175,0.5131383242439266,1.0738790282597919,TRUE
171100051104,0.559942,26.13489,34.6604,346604,239870,0.6920577950629537,0.7540273626386307,TRUE
171100060101,0.9950354,1.170327,1.8288,18288,5261,0.287674978127734,0.6399425853018372,TRUE
171100060102,0.9588079,2.959475,4.1814,41814,20342,0.48648777921270386,0.7077713206103219,TRUE
171100060103,0.898763,2.266362,1.7017,17017,6929,0.40718105423987777,1.3318222953517072,TRUE
171100200204,0.4680863,6.910919,24.9771,249771,74,2.9627138458828285e-4,0.27669020823073937,TRUE
171100200301,0.9351005,1.199135,0.5947,5947,2695,0.45316966537750125,2.0163695981166976,TRUE
171100060202,0.7479548,0.4656588,0.6392,6392,3248,0.5081351689612015,0.7285025031289111,TRUE
171100060401,0.8111056,2.890593,3.0454000000000003,30454,15918,0.5226899586261247,0.9491669403034083,TRUE
171100060402,0.9898918,0.9873355,0.2379,2379,1188,0.49936948297604034,4.150212274064733,TRUE
171100060403,0.9885868,0.4231434,0.1283,1283,451,0.35151987529228373,3.2980779423226814,TRUE
171100060404,0.4460758,12.365,22.152,221520,115051,0.5193707114481763,0.5581888768508486,TRUE
171100060405,0.5059872,9.504644,16.4286,164286,115698,0.7042474708739637,0.578542541665145,TRUE
171100070101,0.9997629,0.2596028,0.1683,1683,685,0.40701128936423053,1.5425002970885324,TRUE
171100070102,0.7802275,2.718779,5.585500000000001,55855,27662,0.49524662071434966,0.4867566019156745,TRUE
171100200303,0.9104372,0.8964976,0.030100000000000002,301,106,0.3521594684385382,29.78397342192691,TRUE
171100200302,0.9455311,1.031515,0.8281000000000001,8281,4867,0.587730950368313,1.2456406231131505,TRUE
171100200304,0.947995,0.2966387,0.0152,152,37,0.24342105263157895,19.51570394736842,TRUE
171100200305,0.9213092,2.392365,1.4676,14676,7831,0.5335922594712456,1.6301206050695012,TRUE
171100200306,0.3713519,4.942801,4.9011000000000005,49011,18689,0.3813225602415784,1.008508498092265,TRUE
171100200404,0.6803784,1.132098,0.2597,2597,416,0.1601848286484405,4.359252984212554,TRUE
